nuts,Annual Tiger Mosquito Climatic Suitability (-) ensemble None - RCP8.5 - (2011 - 2040)
FRF2,84.99446182250976
FRF3,80.63763682047527
FRG0,93.17635879516601
FRH0,84.06752090454101
FRI1,96.60801722208659
FRI2,90.1625373840332
ITC4,70.59203033447265
ITF1,76.36573867797851
ITF2,83.50731786092122
ITF3,84.65345637003581
ITF4,62.49843724568685
ITF5,74.50257008870443
ITF6,71.74934310913086
ITG1,56.981676483154295
LT01,46.689154942830406
LT02,46.87224032084147
LU00,73.63239390055338
PL22,52.128851318359374
PL41,52.485524622599286
PL42,56.45973561604818
PT18,72.02564849853516
PT20,0.0
PT30,0.0
RO11,51.0139347076416
RO12,40.14320348103841
RO21,49.12256444295247
RO22,53.454644139607744
RO31,56.305689875284834
RO32,64.36348876953124
ITH3,70.18362248738607
ITH4,68.64480387369791
ITH5,77.42964528401693
ITI1,85.14736353556314
ITI2,86.00854670206705
ITI3,84.17416203816732
ITI4,81.59747695922852
LI00,50.51692555745443
FI1D,24.855430793762206
TR82,55.24474309285482
TR83,53.8954163869222
TR90,0.0
TRA1,0.0
TRA2,0.0
PL43,60.77197456359863
PL51,56.982705434163414
PL52,56.837197621663414
PL61,47.40970090230306
PL62,48.71108627319336
PL63,51.46069450378418
PL71,50.705138778686525
PL72,49.227745564778644
PL81,49.72378756205241
PL82,54.22019437154134
PL84,44.89456214904785
PL91,49.44415677388509
PL92,48.8502384185791
PT11,91.52692133585612
PT15,77.499045308431
TRB1,0.0
TRB2,0.0
TRC1,0.0
RS12,65.6169854482015
RS21,65.43855222066243
RS22,57.331045150756836
SE11,31.77915668487549
SE12,31.947965558369955
NL33,77.84702809651692
NL34,83.20943196614583
NL41,80.4667241414388
NL42,83.01702321370443
PL21,46.94744720458984
UKM6,61.14263916015625
TR22,71.32489903767903
TRC2,0.0
TRC3,0.0
UKC1,59.047769419352214
UKC2,59.91348063151042
UKD1,63.65198262532552
UKD3,67.87400843302409
UKD4,66.50646591186523
UKD6,67.7652592976888
UKD7,68.56889063517252
UKE1,61.00927886962891
UKE2,60.325404739379884
UKE3,61.751993560791014
RO41,55.89695065816243
RO42,56.876313018798825
RS11,70.27553227742513
TR41,68.0049446105957
TR42,72.77659072875977
TR51,51.99911880493164
TR52,53.78338788350423
TR61,65.65814565022787
TR62,50.54799931844075
TR63,0.0
TR71,52.64261016845703
TR72,56.924110666910806
TR81,79.29743932088216
UKK1,72.1823361714681
UKK2,71.35267690022786
UKK3,70.77531331380209
UKK4,70.33734766642253
UKL1,67.08723475138346
UKL2,66.64992752075196
UKM5,58.35430094401042
UKM7,58.284335199991865
UKM8,63.90136133829753
UKM9,63.19946009318034
UKN0,66.08546244303385
SE21,36.36552721659343
SE22,48.11059494018555
SE23,42.79266548156738
SE31,30.070483016967774
SE32,26.31125888824463
SE33,23.448594093322754
SI03,71.04731648763021
SI04,67.4716074625651
SK01,59.30818265279134
SK02,54.844322713216144
SK03,42.027046330769856
SK04,44.08158467610677
TR10,89.54027353922525
TR21,73.55078404744467
UKE4,63.869406127929686
UKF1,63.984513473510745
UKF2,63.901025009155276
UKF3,60.86897277832031
UKG1,68.91541010538737
UKG2,67.28111521402995
UKG3,70.07670186360677
UKH1,61.604531860351564
UKH2,65.40552711486816
UKH3,64.84082692464193
UKI3,74.9401023864746
UKI4,74.94490000406901
UKI5,72.3593355814616
UKI6,72.80800348917643
UKI7,72.93862965901693
UKJ1,68.82651697794596
UKJ2,75.1104835510254
UKJ3,73.21455408732096
UKJ4,72.95658798217774
NO09,36.57786725362142
NO0A,40.931799697875974
NO0B,26.194783465067545
HR05,83.70777842203776
HR06,81.61547215779622
NO02,23.826267687479653
NO06,34.91938985188802
NO07,25.94346415201823
NO08,32.49293804168701
