nuts,October Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2041 - 2070)
PT20,0.0
PT30,0.0
RO11,0.6308850268522899
RO12,0.5916564856966336
RO21,0.38171199075877665
RO22,0.37190965994571645
RO31,0.4217686519958079
RO32,0.3699573608736197
ITH3,0.7461613864327471
ITH4,0.7506824281066656
ITH5,0.6707946449518204
ITI1,0.6547446238497893
ITI2,0.7481723712136348
ITI3,0.7747443957875172
ITI4,0.6787090419481198
LI00,0.7503524790207545
FI1D,0.9834420055150985
TR82,0.558080540659527
TR83,0.5809668698037664
TR90,0.9036702876289685
TRA1,0.6515699137933553
TRA2,0.783269555370013
PL43,0.6478496257215738
PL51,0.6882351017246644
PL52,0.6767323571567734
PL61,0.6131691135466099
PL62,0.7457379753080507
PL63,0.8286582635715604
PL71,0.6638868041957419
PL72,0.5516331872592369
PL81,0.6161626829455297
PL82,0.7206381021688382
PL84,0.6333267297285299
PL91,0.6228612503657739
PL92,0.6439751668522755
PT11,0.4135754638661941
PT15,0.25160281024873254
TRB1,0.4772604034592708
TRB2,0.4711248124639193
TRC1,0.34828454920401175
RS12,0.546386365344127
RS21,0.5587752148198585
RS22,0.43666252130642536
SE11,0.9012634711960952
SE12,0.8198989326755206
NL33,0.7837425674001376
NL34,0.6971185714006424
NL41,0.7160254257420698
NL42,0.6233651640514533
PL21,0.6309380728130539
UKM6,1.4559519057472547
TR22,0.41711322975655396
TRC2,0.3074529503472149
TRC3,0.22184141675631205
UKC1,0.8113483488559723
UKC2,0.8198764808475971
UKD1,1.0715517781674861
UKD3,1.0903738242884478
UKD4,1.248878364264965
UKD6,0.9569133962194125
UKD7,1.22830842162172
UKE1,0.7910127942760785
UKE2,0.8774434827268124
UKE3,0.8574504335721334
RO41,0.3794347366938988
RO42,0.6155758712440729
RS11,0.658797234793504
TR41,0.48792551358540853
TR42,0.6903922172263265
TR51,0.41146406028419735
TR52,0.3214280302325884
TR61,0.28484862207745515
TR62,0.3940712230280042
TR63,0.3890716735894481
TR71,0.3455446191132069
TR72,0.45838903188705443
TR81,0.6607048244525989
UKK1,0.9295719494422277
UKK2,0.975359870493412
UKK3,1.134713805715243
UKK4,1.0692829723159472
UKL1,1.1196712836623193
UKL2,0.8774424325674772
UKM5,1.0575210961202781
UKM7,1.0640709929168224
UKM8,1.1186588297287623
UKM9,1.0531029293934504
UKN0,0.9874459986885389
SE21,0.8535318866372108
SE22,0.9804954562336207
SE23,1.0362248000999292
SE31,0.8627196073532104
SE32,0.9485711313784122
SE33,0.9624416217207908
SI03,0.7557805883387725
SI04,0.9236730088790258
SK01,0.539271309475104
SK02,0.5319119500617187
SK03,0.6919704368958871
SK04,0.6545258957892657
TR10,0.7049102142453194
TR21,0.4494716043273608
UKE4,0.8692614982525507
UKF1,0.7985024772584438
UKF2,0.7840289747963349
UKF3,0.8464725195119779
UKG1,0.8089332682391007
UKG2,0.7404158403476079
UKG3,0.7667295346657436
UKH1,0.823830735248824
UKH2,0.7330717094242573
UKH3,0.889530023932457
UKI3,0.8333333333333334
UKI4,0.8333333333333334
UKI5,0.9062407831350963
UKI6,0.7994842415054639
UKI7,0.9558410088221232
UKJ1,0.7380320722858111
UKJ2,0.8638112915058931
UKJ3,0.890394293765227
UKJ4,0.8256499271839857
NO09,1.143116872260968
NO0A,1.4223821391661962
NO0B,1.119159184396267
HR05,0.7117420772711436
HR06,0.6891482692211867
NO02,1.0945550873875618
NO06,1.2945564543828367
NO07,1.387211619814237
NO08,1.0215466812252998
